1 grampo grampo 7 NOUN nsubj
354 tempo tempo 352 NOUN obj
355 juca juca 368 VERB acl:relcl
356 nao nao 329 ADV advmod
357 o o 109 DET det
358 tempo tempo 511 NOUN obj
359 e e 113 CCONJ cc
360 emergencial emergencial 361 ADJ conj
361 machado machado 329 ADJ nsubj
362 e e 363 CCONJ cc
363 emergencial emergencial 361 ADJ conj
364 entao entao 365 ADV mark
365 preciso preciso 348 ADJ amod
366 ter ter 365 VERB xcomp
367 uma um 368 DET det
368 conversa conversa 366 NOUN obj
369 emergencial emergencial 368 ADJ amod
370 com com 371 ADP case
371 voces voces 458 PRON nmod
372 juca juca 373 ADJ nsubj
373 va va 294 VERB acl:relcl
374 atras atras 373 ADV advmod
375 eu eu 376 PRON nsubj
376 acho achar 389 VERB ccomp
377 que que 382 CCONJ mark
378 a o 379 DET det
379 gente gente 382 NOUN nsubj
380 nao nao 382 ADV advmod
381 pode pode 382 AUX aux
382 juntar juntar 376 VERB ccomp
383 todo todo 384 DET det
384 mundo mundo 382 NOUN obj
385 para para 386 ADP mark
386 conversar conversar 382 VERB advcl
387 viu ver 386 VERB ccomp
388 eu eu 389 PRON nsubj
389 acho achar 117 VERB ccomp
390 que que 393 CCONJ mark
391 voce voce 393 PRON nsubj
392 deve dever 393 AUX aux
393 procurar procurar 389 VERB ccomp
394 o o 395 DET det
395 exsenador exsenador 393 NOUN obj
396 de de 398 ADP case
397 o o 398 DET det
398 pmdb pmdb 395 NOUN nmod
399 jose jose 402 NOUN nsubj
400 sarney sarney 399 PROPN flat
401 deve dever 402 AUX aux
402 falar falar 467 VERB acl:relcl
403 com com 405 ADP case
404 o o 405 DET det
405 renan renan 402 NOUN nmod
406 depois depois 486 ADV mark
407 que que 406 CCONJ fixed
408 voce voce 409 PRON nsubj
409 falar falar 481 VERB advcl
410 com com 412 ADP case
411 os o 412 DET det
412 dois dois 409 NUM nmod
413 colhe colhar 486 VERB advcl
414 as o 415 DET det
415 coisas coisa 413 NOUN obj
416 todas todas 413 PRON obj
417 e e 511 CCONJ cc
418 ai ai 511 ADV advmod
419 vamos ir 420 AUX aux
420 falar falar 194 VERB conj
421 em em 423 ADP case
422 os o 423 DET det
423 dois dois 420 NUM nmod
424 de de 428 ADP case
425 o o 428 DET det
426 que que 428 PRON obj
427 voce voce 428 PRON nsubj
428 achou achar 499 VERB acl:relcl
429 e e 430 CCONJ cc
430 o o 428 PRON conj
431 que que 433 PRON obj
432 eles eles 433 PRON nsubj
433 ponderaram ponderar 430 VERB acl:relcl
434 pra pra 436 ADP mark
435 gente gente 436 NOUN nsubj
436 conversar conversar 433 VERB advcl
437 machado machado 436 NOUN obj
438 acha achar 117 VERB conj
439 que que 442 CCONJ mark
440 nao nao 442 ADV advmod
441 pode pode 442 AUX aux
442 ter ter 438 VERB ccomp
443 reuniao reuniao 442 NOUN obj
444 a a 446 ADP case
445 tres tres 446 NUM nummod
446 juca juca 40 NOUN nmod
447 nao nao 448 ADV advmod
448 pode pode 283 VERB acl:relcl
449 isso isso 448 PRON nsubj
450 de de 452 ADP mark
451 ficar ficar 452 AUX aux
452 juntando juntar 449 VERB nmod
453 para para 454 ADP mark
454 combinar combinar 452 VERB advcl
455 coisa coisa 454 NOUN obj
456 que que 458 PRON nsubj
457 nao nao 458 ADV advmod
458 tem ter 455 VERB acl:relcl
459 nada nada 458 PRON obj
460 a a 461 ADP mark
461 ver ver 458 VERB nmod
462 os o 463 DET det
463 caras cara 461 NOUN nsubj
464 ja ja 465 ADV advmod
465 enxergam enxergar 235 VERB ccomp
466 outra outra 467 DET det
467 coisa coisa 465 NOUN obj
468 que que 465 PRON nsubj
469 nao nao 467 ADV advmod
470 e e 474 CCONJ cc
471 depois depois 474 ADV advmod
472 a o 473 DET det
473 gente gente 474 NOUN nsubj
474 conversa conversar 465 VERB conj
475 os o 476 DET det
476 tres tres 474 NOUN obj
477 sem sem 478 ADP case
478 voce voce 474 NOUN nmod
479 machado machado 478 NOUN flat
480 eu eu 481 PRON nsubj
481 acho achar 117 VERB conj
482 o o 483 DET det
483 seguinte seguinte 481 NOUN obj
484 se se 486 CCONJ mark
485 nao nao 486 ADV advmod
486 houver haver 481 VERB advcl
487 uma um 488 DET det
488 solucao solucao 486 NOUN obj
489 a a 491 ADP case
490 curto curto 491 ADJ amod
491 prazo prazo 486 NOUN nmod
492 o o 494 DET det
493 nosso nosso 494 DET det:poss
494 risco risco 486 NOUN nsubj
495 e e 497 CCONJ cc
496 grande grande 497 ADJ amod
497 machado machado 494 NOUN conj
498 e e 499 CCONJ cc
499 aquilo aquilo 494 PRON conj
500 que que 502 PRON obj
501 voce voce 502 PRON nsubj
502 diz dizer 499 VERB acl:relcl
503 o o 504 DET det
504 aecio aecio 506 NOUN nsubj
505 nao nao 506 ADV advmod
506 ganha ganhar 499 VERB acl:relcl
507 porra porra 511 ADV obj
508 nenhuma nenhuma 509 DET det
509 juca juca 511 NOUN obj
510 nao nao 511 ADV advmod
511 esquece esquecer 481 VERB conj
1 nenhum nenhum 2 DET det
2 politico politico 19 NOUN nsubj
3 desse desse 5 ADP mark
4 tradicional tradicional 2 ADJ nmod
5 ganha ganhar 2 VERB nmod
6 eleicao eleicao 5 NOUN obj
7 nao nao 8 ADV advmod
8 machado machar 5 VERB conj
9 o o 10 DET det
10 aecio aecio 5 NOUN obj
11 rapaz rapaz 10 NOUN flat
12 o o 13 DET det
13 aecio aecio 5 NOUN nsubj
14 nao nao 15 ADV advmod
15 tem ter 5 VERB conj
16 condicao condicao 15 NOUN obj
17 a o 18 DET det
18 gente gente 19 NOUN nsubj
19 sabe saber 0 VERB root
20 disso disso 19 X nmod
21 quem quem 19 PRON nsubj
22 que que 24 PRON nsubj
23 nao nao 24 ADV advmod
24 sabe saber 21 VERB acl:relcl
25 quem quem 27 PRON nsubj
26 nao nao 27 ADV advmod
27 conhece conhecer 24 VERB ccomp
28 o o 29 DET det
29 esquema esquema 27 NOUN obj
30 de de 32 ADP case
31 o o 32 DET det
32 aecio aecio 29 NOUN nmod
33 eu eu 27 PRON nsubj
34 que que 35 PRON nsubj
35 participei participar 33 VERB acl:relcl
36 de de 37 ADP case
37 campanha campanha 35 NOUN nmod
38 de de 40 ADP case
39 o o 40 DET det
40 psdb psdb 37 NOUN nmod
41 juca juca 45 NOUN obj
42 e e 45 CCONJ cc
43 a o 44 DET det
44 gente gente 45 NOUN nsubj
45 viveu viver 35 VERB conj
46 tudo tudo 47 PRON nsubj
47 juca juca 45 NOUN obj
48 em em 49 ADP case
49 voz voz 234 NOUN nmod
50 baixa baixo 49 ADJ amod
51 conversei conversar 169 VERB parataxis
52 ontem ontem 51 ADV advmod
53 com com 55 ADP case
54 alguns alguns 55 DET det
55 ministros ministro 51 NOUN nmod
56 de de 58 ADP case
57 o o 58 DET det
58 supremo supremo 55 NOUN nmod
59 os o 60 DET det
60 caras cara 61 NOUN nsubj
61 dizem dizer 169 VERB parataxis
62 o o 63 DET det
63 so so 64 PRON nsubj
64 tem ter 61 VERB ccomp
65 condicoes condicoes 64 NOUN obj
66 de de 67 ADP mark
67 inaudivel inaudivel 65 ADJ nmod
68 sem sem 69 ADP case
69 ela ela 64 PRON nmod
70 dilma dilma 69 NOUN appos
71 enquanto enquanto 73 CCONJ mark
72 ela ela 73 PRON nsubj
73 estiver estar 64 VERB advcl
74 ali ali 73 ADV advmod
75 a o 76 DET det
76 imprensa imprensa 73 NOUN nsubj
77 os o 78 DET det
78 caras cara 79 NOUN nsubj
79 querem querer 240 VERB ccomp
80 tirar tirar 79 VERB xcomp
81 ela ela 80 PRON obj
82 essa essa 83 DET det
83 porra porra 273 NOUN nsubj
84 nao nao 86 ADV advmod
85 vai ir 86 AUX aux
86 parar parar 64 VERB ccomp
87 nunca nunca 88 ADV advmod
88 entendeu entender 79 VERB ccomp
89 entao entao 269 ADV advmod
90 estou estar 269 AUX aux
91 conversando conversar 61 VERB ccomp
92 com com 95 ADP case
93 os o 95 DET det
94 generais general 95 ADJ amod
95 comandantes comandante 255 NOUN nmod
96 militares militar 95 ADJ amod
97 esta esta 182 DET det
98 tudo tudo 116 PRON nsubj
99 tranquilo tranquilo 263 ADJ amod
100 os o 101 DET det
101 caras cara 102 NOUN nsubj
102 dizem dizer 240 VERB ccomp
103 que que 105 CCONJ mark
104 vao ir 105 AUX aux
105 garantir garantir 102 VERB ccomp
106 estao estao 107 AUX aux
107 monitorando monitorar 269 VERB ccomp
108 o o 109 DET det
109 mst mst 107 NOUN obj
110 nao nao 111 ADV advmod
111 sei saber 269 VERB conj
112 o o 111 PRON obj
113 que que 273 PRON obj
114 para para 116 ADP mark
115 nao nao 116 ADV advmod
116 perturbar perturbar 301 VERB nmod
117 machado machado 116 NOUN obj
118 eu eu 119 PRON nsubj
119 acho achar 112 VERB acl:relcl
120 o o 121 DET det
121 seguinte seguinte 119 NOUN obj
122 a o 123 DET det
123 saida saida 169 NOUN obj
124 para para 125 ADP case
125 dilma dilma 123 NOUN nmod
126 e e 128 CCONJ cc
127 ou ou 128 CCONJ cc
128 licenca licenca 125 NOUN conj
129 ou ou 130 CCONJ cc
130 renuncia renuncia 125 NOUN conj
131 a a 132 ADP case
132 licenca licenca 130 NOUN nmod
133 e e 135 CCONJ cc
134 mais mais 135 ADV advmod
135 suave suave 125 ADJ conj
136 o o 137 DET det
137 michel michel 327 NOUN nsubj
138 forma formar 227 VERB conj
139 um um 140 DET det
140 governo governo 327 NOUN obj
141 de de 142 ADP case
142 uniao uniao 140 NOUN nmod
143 nacional nacional 142 ADJ amod
144 faz fazer 240 VERB ccomp
145 um um 147 DET det
146 grande grande 147 ADJ amod
147 acordo acordo 221 NOUN obj
148 protege proteger 240 VERB ccomp
149 o o 223 DET det
150 lula lula 151 NOUN nsubj
151 protege proteger 240 VERB ccomp
152 todo todo 153 DET det
153 mundo mundo 151 NOUN obj
154 esse esse 155 DET det
155 pais pais 35 NOUN nsubj
156 volta voltar 227 VERB acl:relcl
157 a a 158 ADP case
158 calma calma 156 NOUN nmod
159 ninguem ninguem 160 PRON nsubj
160 aguenta aguentar 35 VERB conj
161 mais mais 160 ADV advmod
162 essa essa 163 DET det
163 cagada cagada 160 NOUN nsubj
164 desses desses 165 ADP case
165 procuradores procurador 163 NOUN nmod
166 de de 167 ADP case
167 sao sao 165 NOUN nmod
168 paulo paulo 167 NOUN flat
169 ajudou ajudar 19 VERB parataxis
170 muito muito 171 DET det
171 referencia referencia 169 NOUN obj
172 possivel possivel 171 ADJ amod
173 a a 175 ADP case
174 o o 175 DET det
175 pedido pedido 169 NOUN nmod
176 de de 177 ADP case
177 prisao prisao 175 NOUN nmod
178 de de 179 ADP case
179 lula lula 177 NOUN nmod
180 por por 182 ADP case
181 o o 182 DET det
182 ministerio ministerio 177 NOUN nmod
183 publico publico 182 ADJ amod
184 de de 185 ADP case
185 sp sp 182 PROPN nmod
186 e e 188 CCONJ cc
187 a o 188 DET det
188 conducao conducao 175 NOUN conj
189 coercitiva coercitivo 188 ADJ amod
190 ele ele 169 PRON nsubj
191 para para 192 ADP mark
192 depor depor 266 VERB nmod
193 em em 195 ADP case
194 o o 195 DET det
195 caso caso 192 NOUN nmod
196 de de 198 ADP case
197 a o 198 DET det
198 lava lava 195 NOUN nmod
199 jato jato 198 NOUN flat
200 juca juca 119 CCONJ obj
201 os o 202 DET det
202 caras cara 203 NOUN nsubj
203 fizeram fazer 61 VERB ccomp
204 para para 206 ADP mark
205 poder poder 206 AUX aux
206 inviabilizar inviabilizar 203 VERB advcl
207 ele ele 206 PRON obj
208 de de 209 ADP mark
209 ir ir 206 VERB nmod
210 para para 212 ADP case
211 um um 212 DET det
212 ministerio ministerio 209 NOUN nmod
213 agora agora 214 ADV advmod
214 vira vira 308 AUX ccomp
215 obstrucao obstrucao 214 NOUN nsubj
216 de de 218 ADP case
217 a o 218 DET det
218 justica justica 215 NOUN nmod
219 nao nao 221 ADV advmod
220 esta esta 221 AUX aux
221 deixando deixar 215 VERB acl:relcl
222 o o 223 DET det
223 cara cara 221 NOUN nsubj
224 entendeu entender 223 VERB acl:relcl
225 foi foi 227 AUX cop
226 um um 227 DET det
227 ato ato 35 NOUN parataxis
228 violento violento 227 ADJ amod
229 machado machado 227 NOUN nsubj
230 e e 231 CCONJ cc
231 burro burro 229 NOUN conj
232 tem ter 234 AUX aux
233 que que 234 CCONJ mark
234 ter ter 227 VERB conj
235 uma um 236 DET det
236 paz paz 234 NOUN obj
237 um um 238 DET det
238 juca juca 234 NOUN obj
239 eu eu 240 PRON nsubj
240 acho achar 61 VERB ccomp
241 que que 244 CCONJ mark
242 tem ter 244 AUX aux
243 que que 244 CCONJ mark
244 ter ter 240 VERB ccomp
245 um um 246 DET det
246 pacto pacto 244 NOUN obj
247 machado machado 246 ADJ amod
248 um um 249 DET det
249 caminho caminho 244 NOUN obj
250 e e 251 CCONJ cc
251 buscar buscar 64 VERB conj
252 alguem alguem 251 PRON obj
253 que que 254 PRON nsubj
254 tem ter 252 VERB acl:relcl
255 ligacao ligacao 254 NOUN obj
256 com com 258 ADP case
257 o o 258 DET det
258 teori teori 255 NOUN nmod
259 zavascki zavascki 258 NOUN appos
260 relator relator 258 NOUN flat
261 de de 263 ADP case
262 a o 263 DET det
263 lava lava 258 NOUN nmod
264 jato jato 263 NOUN amod
265 mas mas 266 CCONJ cc
266 parece parecer 169 VERB conj
267 que que 269 CCONJ mark
268 nao nao 269 ADV advmod
269 tem ter 266 VERB ccomp
270 ninguem ninguem 269 PRON obj
271 juca juca 269 ADV obj
272 nao nao 273 ADV advmod
273 tem ter 269 VERB ccomp
274 e e 276 CCONJ cc
275 um um 276 DET det
276 cara cara 273 NOUN conj
277 fechado fechado 276 ADJ amod
278 foi foi 266 AUX cop
279 ela ela 119 PRON nsubj
280 dilma dilma 266 NOUN nsubj
281 que que 282 PRON nsubj
282 botou botar 280 VERB acl:relcl
283 um um 284 DET det
284 cara cara 282 NOUN obj
285 burocrata burocrata 284 ADJ amod
286 de de 288 ADP case
287 a o 288 DET det
288 exministro exministro 284 NOUN nmod
289 de de 291 ADP case
290 o o 291 DET det
291 stj stj 288 NOUN nmod
292 superior superior 293 ADJ amod
293 tribunal tribunal 291 NOUN appos
294 de de 295 ADP case
295 justica justica 293 NOUN nmod
296 antonio antonio 123 NOUN appos
297 carlos carlo 296 NOUN flat
298 de de 299 ADP case
299 almeida almeida 296 NOUN nmod
300 castro castro 299 ADJ amod
301 advogado advogado 296 NOUN appos
302 de de 304 ADP case
303 o o 304 DET det
304 ministro ministro 301 NOUN nmod
305 de de 307 ADP case
306 o o 307 DET det
307 planejamento planejamento 304 NOUN nmod
308 disse dizer 266 VERB parataxis
309 que que 313 CCONJ mark
310 seu seu 311 DET det:poss
311 cliente cliente 313 NOUN nsubj
312 jamais jamais 313 ADV advmod
313 pensaria pensar 308 VERB ccomp
314 em em 315 ADP mark
315 fazer fazer 313 VERB nmod
316 qualquer qualquer 317 DET det
317 interferencia interferencia 315 NOUN obj
318 em em 320 ADP case
319 a o 320 DET det
320 lava lava 317 NOUN nmod
321 jato jato 320 NOUN flat
322 e e 327 CCONJ cc
323 que que 327 CCONJ mark
324 as o 325 DET det
325 conversas conversas 327 NOUN nsubj
326 nao nao 327 ADV advmod
327 contem contar 313 VERB conj
328 ilegalidades ilegalidade 327 NOUN obj
