1 ha ha 4 VERB advcl
328 um um 329 DET det
329 poste poste 326 NOUN nmod
330 o o 331 DET det
331 soldado soldado 335 NOUN nsubj
332 mario mario 331 NOUN appos
333 kozel kozel 332 NOUN flat
334 filho filho 332 ADJ flat
335 morreu morrer 351 VERB advcl
336 em em 338 ADP case
337 o o 338 DET det
338 cumprimento cumprimento 335 NOUN nmod
339 de de 341 ADP case
340 o o 341 DET det
341 dever dever 338 NOUN nmod
342 em em 343 ADP case
343 decreto decreto 335 NOUN nmod
344 de de 345 ADP case
345 15 15 343 NUM nmod
346 de de 347 ADP case
347 julho julho 345 PROPN nmod
348 de de 349 ADP case
349 1968 1968 347 NUM nmod
350 foi foi 351 AUX aux:pass
351 admitido admitir 158 VERB parataxis
352 em em 354 ADP case
353 o o 354 DET det
354 grau grau 351 NOUN nmod
355 de de 356 ADP case
356 cavaleiro cavaleiro 354 NOUN nmod
357 de de 359 ADP case
358 a o 359 DET det
359 ordem ordem 356 NOUN nmod
360 de de 362 ADP case
361 o o 362 DET det
362 merito merito 359 NOUN nmod
363 militar militar 362 ADJ amod
364 em em 366 ADP case
365 o o 366 DET det
366 quadro quadro 351 NOUN nmod
367 ordinario ordinario 366 ADJ amod
368 de de 370 ADP case
369 o o 370 DET det
370 corpo corpo 354 NOUN nmod
371 de de 372 ADP case
372 graduados graduado 370 NOUN nmod
373 efetivos efetivo 372 ADJ amod
374 de de 376 ADP case
375 a o 376 DET det
376 ordem ordem 370 NOUN nmod
377 postmorten postmorten 376 ADJ amod
378 por por 380 ADP case
379 o o 380 DET det
380 presidente presidente 127 NOUN nmod
381 de de 383 ADP case
382 a o 383 DET det
383 republica republica 380 NOUN nmod
384 em em 386 ADP case
385 a o 386 DET det
386 qualidade qualidade 370 NOUN nmod
387 de de 388 ADP case
388 graomestre graomestre 386 NOUN nmod
389 de de 391 ADP case
390 a o 391 DET det
391 ordem ordem 388 NOUN nmod
392 de de 394 ADP case
393 o o 394 DET det
394 merito merito 391 NOUN nmod
395 militar militar 394 ADJ amod
396 em em 397 ADP case
397 consequencia consequencia 300 NOUN nmod
398 desse desse 399 ADP case
399 decreto decreto 397 NOUN nmod
400 foi foi 401 AUX aux:pass
401 promovido promover 3 VERB conj
402 postmorten postmorten 401 NOUN nsubj:pass
403 a a 404 ADP case
404 graduacao graduacao 351 NOUN nmod
405 de de 407 ADP case
406 3 3 407 NUM nummod
407 sargento sargento 404 NOUN nmod
408 em em 410 ADP case
409 sua sua 410 DET det:poss
410 homenagem homenagem 220 NOUN nmod
411 a o 412 DET det
412 avenida avenida 351 NOUN nsubj:pass
413 que que 414 PRON nsubj
414 passa passar 412 VERB acl:relcl
415 em em 416 ADP case
416 frente frente 414 NOUN nmod
417 a a 419 ADP case
418 o o 419 DET det
419 comando comando 416 NOUN nmod
420 militar militar 419 ADJ amod
421 de de 423 ADP case
422 o o 423 DET det
423 sudeste sudeste 419 NOUN nmod
424 passou passar 351 AUX aux
425 a a 426 ADP mark
426 ter ter 3 VERB parataxis
427 o o 428 DET det
428 nome nome 220 NOUN obj
429 de de 430 ADP case
430 avenida avenida 428 NOUN nmod
431 sargento sargento 430 NOUN flat
432 mario mario 430 NOUN appos
433 kozel kozel 432 NOUN flat
434 filho filho 432 NOUN flat
435 em em 437 ADP case
436 a o 437 DET det
437 praca praca 220 NOUN nmod
438 sargento sargento 437 NOUN appos
439 mario mario 437 NOUN appos
440 kozel kozel 439 NOUN flat
441 filho filho 269 ADJ flat
442 geracoes geracoe 220 NOUN nsubj
443 e e 444 CCONJ cc
444 geracoes geracoe 442 NOUN conj
445 de de 446 ADP case
446 soldados soldado 444 NOUN nmod
447 desfilarao desfilar 3 VERB conj
448 e e 452 CCONJ cc
449 estarao estar 452 AUX aux
450 sempre sempre 452 ADV advmod
451 sendo ser 452 AUX aux:pass
452 lembradas lembrar 220 VERB conj
453 de de 458 ADP case
454 o o 458 DET det
455 jovem jovem 458 ADJ amod
456 e e 457 CCONJ cc
457 valente valente 455 ADJ conj
458 soldado soldado 452 NOUN nmod
459 que que 460 PRON nsubj
460 morreu morrer 458 VERB acl:relcl
461 defendendo defender 414 VERB acl
462 aquele aquele 463 DET det
463 quartel quartel 461 NOUN obj
464 general general 463 ADJ amod
465 de de 467 ADP case
466 um um 467 DET det
467 ataque ataque 461 NOUN nmod
468 terrorista terrorista 467 ADJ amod
469 participaram participar 74 VERB acl:relcl
470 de de 472 ADP case
471 a o 472 DET det
472 acao acao 469 NOUN nmod
473 os o 475 DET det
474 seguintes seguinte 475 ADJ amod
475 terroristas terrorista 274 NOUN nsubj
476 waldir waldir 475 PROPN appos
477 carlos carlos 476 NOUN flat
478 sarapu sarapu 476 NOUN flat
479 wilson wilson 476 NOUN flat
480 egidio egidio 476 NOUN appos
481 fava fava 476 ADJ flat
482 onofre onofre 476 NOUN appos
483 pinto pinto 482 ADJ flat
484 diogenes diogene 476 NOUN flat
485 jose jose 482 NOUN flat
486 de de 487 ADP case
487 carvalho carvalho 303 NOUN nmod
488 oliveira oliveira 487 ADJ amod
489 jose jose 482 NOUN appos
490 araujo araujo 489 NOUN flat
491 nobrega nobrego 489 NOUN flat
492 osvaldo osvaldo 302 PROPN appos
493 antonio antonio 492 PROPN flat
494 de de 496 ADP case
495 os o 496 DET det
496 santos santo 492 NOUN nmod
497 dulce dulce 335 NOUN nsubj
498 de de 499 ADP case
499 souza souza 497 NOUN nmod
500 maia maia 499 ADJ amod
501 renata renata 476 NOUN appos
502 ferraz ferraz 501 ADJ amod
503 guerra guerra 501 NOUN appos
504 de de 505 ADP case
505 andrade andrade 503 NOUN nmod
506 jose jose 501 NOUN appos
507 ronaldo ronaldo 506 NOUN flat
508 tavares tavar 506 ADJ amod
509 de de 510 ADP case
510 lira lira 506 NOUN nmod
511 e e 512 CCONJ cc
512 silva silva 510 NOUN conj
513 todos todos 335 PRON nsubj
514 de de 516 ADP case
515 a o 516 DET det
516 vpr vpr 513 NOUN nmod
517 e e 518 CCONJ cc
518 eduardo eduardo 513 NOUN conj
519 collen collen 518 NOUN flat
520 leite leite 518 NOUN flat
521 integrante integrante 528 NOUN appos
522 de de 524 ADP case
523 a o 524 DET det
524 resistencia resistencia 521 NOUN nmod
525 democratica democratico 524 ADJ amod
526 rede rede 528 NOUN appos
527 outro outro 528 DET det
528 grupo grupo 351 NOUN nsubj:pass
529 guerrilheiro guerrilheiro 528 ADJ amod
530 somente somente 532 ADV advmod
531 em em 532 ADP case
532 20 20 351 NUM nmod
533 de de 534 ADP case
534 agosto agosto 532 PROPN nmod
535 de de 536 ADP case
536 2003 2003 534 NUM nmod
537 por por 538 ADP case
538 meio meio 528 NOUN nmod
539 de de 524 ADP case
540 a o 524 DET det
1 lei lei 11 NOUN parataxis
2 federal federal 1 ADJ amod
3 n n 1 NOUN appos
4 10724 10724 3 NUM appos
5 a o 6 DET det
6 familia familia 11 NOUN nsubj:pass
7 de de 8 ADP case
8 mario mario 6 NOUN nmod
9 kosel kosel 8 NOUN flat
10 foi foi 11 AUX aux:pass
11 indenizada indenizar 0 VERB root
12 com com 14 ADP case
13 uma um 14 DET det
14 pensao pensao 11 NOUN nmod
15 mensal mensal 14 ADJ amod
16 de de 17 ADP case
17 r r 14 NOUN nmod
18 300 300 19 NUM nummod
19 00 00 17 NUM appos
20 e e 22 CCONJ cc
21 depois depois 22 ADV advmod
22 aumentada aumentar 11 VERB conj
23 para para 24 ADP case
24 r r 22 NOUN nmod
25 1140 1140 26 NUM nummod
26 00 00 24 NUM appos
27 por por 29 ADP case
28 a o 29 DET det
29 lei lei 22 NOUN nmod
30 federal federal 29 ADJ amod
31 n n 29 NOUN appos
32 11257 11257 31 NUM appos
33 de de 34 ADP case
34 27 27 29 NUM nmod
35 de de 36 ADP case
36 dezembro dezembro 34 PROPN nmod
37 de de 38 ADP case
38 2005 2005 36 NUM nmod
39 em em 40 ADP case
40 2005 2005 49 NUM nmod
41 os o 42 DET det
42 deputados deputado 49 NOUN nsubj
43 elimar elimar 42 NOUN appos
44 maximo maximo 43 NOUN flat
45 damasceno damasceno 95 NOUN flat
46 e e 47 CCONJ cc
47 jair jair 43 NOUN conj
48 bolsonaro bolsonaro 47 ADJ amod
49 apresentaram apresentar 11 VERB conj
50 um um 51 DET det
51 projeto projeto 49 NOUN obj
52 de de 53 ADP case
53 lei lei 51 NOUN nmod
54 em em 56 ADP case
55 a o 56 DET det
56 camara camara 51 NOUN nmod
57 de de 59 ADP case
58 os o 59 DET det
59 deputados deputado 56 NOUN nmod
60 que que 61 PRON nsubj
61 inscreve inscrever 51 VERB acl:relcl
62 o o 63 DET det
63 sargento sargento 61 NOUN obj
64 mario mario 63 NOUN appos
65 kozel kozel 64 NOUN flat
66 filho filho 64 ADJ flat
67 em em 69 ADP case
68 o o 69 DET det
69 livro livro 61 NOUN nmod
70 de de 72 ADP case
71 os o 72 DET det
72 herois herois 69 NOUN nmod
73 de de 75 ADP case
74 a o 75 DET det
75 patria patria 72 NOUN nmod
76 este este 77 DET det
77 projeto projeto 78 NOUN nsubj
78 continua continuar 100 VERB parataxis
79 esquecido esquecido 78 ADJ xcomp
80 em em 82 ADP case
81 alguma alguma 82 DET det
82 gaveta gaveta 79 NOUN nmod
83 daquela daquela 84 ADP case
84 casa casa 82 NOUN nmod
85 de de 86 ADP case
86 representantes representante 84 NOUN nmod
87 de de 89 ADP case
88 o o 89 DET det
89 povo povo 86 NOUN nmod
90 inversao inversao 84 ADJ amod
91 de de 92 ADP case
92 valores valores 90 NOUN nmod
93 o o 94 DET det
94 senhor senhor 100 NOUN nsubj
95 diogenes diogene 94 NOUN appos
96 jose jose 95 NOUN flat
97 carvalho carvalho 95 NOUN flat
98 de de 99 ADP case
99 oliveira oliveira 95 PROPN nmod
100 recebeu receber 11 VERB parataxis
101 de de 102 ADP case
102 atrasados atrasados 100 ADJ nmod
103 r r 100 NOUN obj
104 400337 400337 105 NUM nummod
105 73 73 103 NUM nummod
106 e e 109 CCONJ cc
107 mais mais 108 ADV advmod
108 uma uma 109 NUM nummod
109 pensao pensao 51 NOUN conj
110 mensal mensal 109 ADJ amod
111 vitalicia vitalicio 109 ADJ amod
112 livre livre 109 ADJ amod
113 de de 114 ADP case
114 imposto imposto 109 NOUN nmod
115 de de 116 ADP case
116 renda renda 114 NOUN nmod
117 em em 119 ADP case
118 o o 119 DET det
119 valor valor 114 NOUN nmod
120 de de 121 ADP case
121 r r 119 NOUN nmod
122 1627 1627 121 NUM appos
123 72 72 121 NUM appos
124 quem quem 100 PRON nsubj
125 e e 126 CCONJ cc
126 diogenes diogene 131 NOUN conj
127 jose jose 126 NOUN flat
128 carvalho carvalho 126 NOUN flat
129 de de 130 ADP case
130 oliveira oliveira 128 NOUN nmod
131 ninguem ninguem 133 PRON appos
132 mais mais 133 ADV advmod
133 ninguem ninguem 100 PRON parataxis
134 menos menos 133 ADV advmod
135 que que 136 ADP case
136 um um 133 PRON nmod
137 de de 140 ADP case
138 os o 140 DET det
139 10 10 140 NUM nummod
140 terroristas terrorista 136 NOUN nmod
141 que que 142 PRON nsubj
142 mataram matar 140 VERB acl:relcl
143 o o 144 DET det
144 soldado soldado 142 NOUN obj
145 mario mario 144 NOUN appos
146 kosel kosel 145 NOUN flat
147 filho filho 145 ADJ amod
148 e e 149 CCONJ cc
149 destrocaram destrocar 142 VERB conj
150 sua sua 151 DET det:poss
151 familia familia 149 NOUN obj
152 e e 154 CCONJ cc
153 esse esse 154 PRON nsubj
154 foi foi 100 VERB conj
155 apenas apenas 154 ADV advmod
