# generator = UDPipe 2, https://lindat.mff.cuni.cz/services/udpipe
# udpipe_model = portuguese-gsd-ud-2.10-220711
# udpipe_model_licence = CC BY-NC-SA
# newdoc
# newpar
# sent_id = 1
# text = confira as 7 bombas de delcidio do amaral que vao estremecer brasilia 1 dilma atuou para a nomeacao de cervero na petrobras delcidio diz que dilma teve participacao efetiva na nomeacao de nestor cervero para a br distribuidora isso contraria o que era sabido antes que a nomeacao de cervero era obra de lula e do expresidente do pt jose eduardo dutra o pagamento de r 50 mil ao exdiretor da petrobras nestor cervero que levou a prisao de delcidio do amaral teria sido ordenado por lula segundo o parlamentar o objetivo da mesada era proteger jose carlos bumlai o pecuarista amigo do expresidente em reuniao com ricardo lewandowski em portugal cuja justificativa oficial foi a discussao sobre reajustes de salarios no judiciario na nomeacao do desembargador marcelo navarro ao stj que atuaria para a soltura de marcelo odebrecht e otavio marques de azevedo e na tentativa nao consumada de nomear nelson schaefer tambem para o stj com o mesmo objetivo delcidio teria se reunido com azevedo no palacio do planalto e na ocasiao azevedo teria dado o sinal de que seguiria as orientacoes navarro votou pela liberacao dos empreiteiros mas perdeu a disputa por 4x1 dilma tinha pleno conhecimento de todo o processo de aquisicao da refinaria a aquisicao foi feita com conhecimento de todos sem excecao diz o senador na delacao o negocio gerou prejuizo bilionario a estatal e foi firmado quando dilma presidia o conselho de administracao da empresa a tramitacao do processo de aquisicao de pasadena durou um dia entre a reuniao da diretoria executiva e o conselho de administracao relata a delacao segundo cervero a tentativa de lula de silenciar uma testemunha com dinheiro nao foi inedita o mesmo procedimento teria sido feito para o operador do mensalao marcos valerio na ocasiao em 2006 lula agiu junto com o exministro antonio palocci para articular o pagamento de r 220 milhoes a valerio a cpi que investiga a compra de medidas provisorias durante a gestao lula e um dos temas que mais aflige o expresidente segundo a delacao delcidio relata que lula pediu ao senador que a comissao nao convocasse mauro marcondes e cristiana martoni para depor ambos sao lobistas e foram presos no ambito da operacao zelotes marcondes e o proprietario da empresa que pagou r 1 5 milhao por uma consultoria feita pelo filho de lula um esquema operado pelo empresario adir assad preso na lava jato fez com que empresas firmassem contratos com assad que depois repassaria verbas a campanha de dilma o processo seria orientado pelo tesoureiro da campanha jose de filippi junior
1	confira	conferir	VERB	VERB	_	0	root	_	TokenRange=0:7
291	a	o	DET	DET	_	292	det	_	TokenRange=1578:1579
292	delacao	delacao	NOUN	NOUN	_	290	obj	_	TokenRange=1580:1587
293	segundo	_	ADP	ADP	_	294	case	_	TokenRange=1588:1595
294	cervero	cervero	NOUN	NOUN	_	275	nmod	_	TokenRange=1596:1603
295	a	o	DET	DET	_	296	det	_	TokenRange=1604:1605
296	tentativa	_	NOUN	NOUN	_	275	nsubj	_	TokenRange=1606:1615
297	de	de	ADP	ADP	_	298	case	_	TokenRange=1616:1618
298	lula	lula	NOUN	NOUN	_	296	nmod	_	TokenRange=1619:1623
299	de	_	ADP	ADP	_	300	mark	_	TokenRange=1624:1626
300	silenciar	silenciar	VERB	VERB	_	296	nmod	_	TokenRange=1627:1636
301	uma	um	DET	DET	_	302	det	_	TokenRange=1637:1640
302	testemunha	testemunha	NOUN	NOUN	_	300	obj	_	TokenRange=1641:1651
303	com	com	ADP	ADP	_	304	case	_	TokenRange=1652:1655
304	dinheiro	dinheiro	NOUN	NOUN	_	302	nmod	_	TokenRange=1656:1664
305	nao	nao	ADV	ADV	Polarity=Neg	306	advmod	_	TokenRange=1665:1668
306	foi	_	VERB	VERB	_	316	acl:relcl	_	TokenRange=1669:1672
307	inedita	inedito	ADJ	ADJ	_	306	xcomp	_	TokenRange=1673:1680
308	o	o	DET	DET	_	310	det	_	TokenRange=1681:1682
309	mesmo	mesmo	ADJ	ADJ	_	310	amod	_	TokenRange=1683:1688
310	procedimento	procedimento	NOUN	NOUN	_	328	nsubj	_	TokenRange=1689:1701
311	teria	ter	AUX	AUX	_	313	aux	_	TokenRange=1702:1707
312	sido	ser	AUX	AUX	_	313	aux:pass	_	TokenRange=1708:1712
313	feito	_	VERB	VERB	_	439	ccomp	_	TokenRange=1713:1718
314	para	para	ADP	ADP	_	316	case	_	TokenRange=1719:1723
315	o	o	DET	DET	_	316	det	_	TokenRange=1724:1725
316	operador	operador	NOUN	NOUN	_	313	nmod	_	TokenRange=1726:1734
317-318	do	_	_	_	_	_	_	_	TokenRange=1735:1737
317	de	de	ADP	ADP	_	319	case	_	_
318	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	319	det	_	_
319	mensalao	_	NOUN	NOUN	_	316	nmod	_	TokenRange=1738:1746
320	marcos	marco	NOUN	NOUN	_	431	appos	_	TokenRange=1747:1753
321	valerio	valerio	ADJ	ADJ	_	320	flat	_	TokenRange=1754:1761
322-323	na	_	_	_	_	_	_	_	TokenRange=1762:1764
322	em	em	ADP	ADP	_	324	case	_	_
323	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	324	det	_	_
324	ocasiao	ocasiao	NOUN	NOUN	_	313	nmod	_	TokenRange=1765:1772
325	em	em	ADP	ADP	_	326	case	_	TokenRange=1773:1775
326	2006	_	NUM	NUM	NumType=Card	328	nmod	_	TokenRange=1776:1780
327	lula	lula	NOUN	NOUN	_	328	nsubj	_	TokenRange=1781:1785
328	agiu	agir	VERB	VERB	_	439	conj	_	TokenRange=1786:1790
329	junto	junto	ADV	ADV	_	328	advmod	_	TokenRange=1791:1796
330	com	com	ADP	ADP	_	332	case	_	TokenRange=1797:1800
331	o	o	DET	DET	_	332	det	_	TokenRange=1801:1802
332	exministro	exministro	NOUN	NOUN	_	329	nmod	_	TokenRange=1803:1813
333	antonio	antonio	NOUN	NOUN	_	332	appos	_	TokenRange=1814:1821
334	palocci	_	PROPN	PNOUN	_	333	flat	_	TokenRange=1822:1829
335	para	_	ADP	ADP	_	336	mark	_	TokenRange=1830:1834
336	articular	articular	VERB	VERB	_	443	advcl	_	TokenRange=1835:1844
337	o	o	DET	DET	_	338	det	_	TokenRange=1845:1846
338	pagamento	pagamento	NOUN	NOUN	_	336	obj	_	TokenRange=1847:1856
339	de	de	ADP	ADP	_	340	case	_	TokenRange=1857:1859
340	r	r	NOUN	NOUN	_	338	nmod	_	TokenRange=1860:1861
341	220	_	NUM	NUM	NumType=Card	342	nummod	_	TokenRange=1862:1865
342	milhoes	_	NUM	NUM	NumType=Card	340	nummod	_	TokenRange=1866:1873
343	a	_	ADP	ADP	_	344	case	_	TokenRange=1874:1875
344	valerio	valerio	NOUN	NOUN	_	336	iobj	_	TokenRange=1876:1883
345	a	o	DET	DET	_	346	det	_	TokenRange=1884:1885
346	cpi	cpi	NOUN	NOUN	_	336	obj	_	TokenRange=1886:1889
347	que	_	PRON	PRON	_	348	nsubj	_	TokenRange=1890:1893
348	investiga	investigar	VERB	VERB	_	346	acl:relcl	_	TokenRange=1894:1903
349	a	o	DET	DET	_	350	det	_	TokenRange=1904:1905
350	compra	compra	NOUN	NOUN	_	348	obj	_	TokenRange=1906:1912
351	de	de	ADP	ADP	_	352	case	_	TokenRange=1913:1915
352	medidas	medida	NOUN	NOUN	_	350	nmod	_	TokenRange=1916:1923
353	provisorias	provisorio	ADJ	ADJ	_	352	amod	_	TokenRange=1924:1935
354	durante	_	ADP	ADP	_	356	case	_	TokenRange=1936:1943
355	a	o	DET	DET	_	356	det	_	TokenRange=1944:1945
356	gestao	gestao	NOUN	NOUN	_	350	nmod	_	TokenRange=1946:1952
357	lula	lulo	ADJ	ADJ	_	356	amod	_	TokenRange=1953:1957
358	e	e	CCONJ	CONJ	_	359	cc	_	TokenRange=1958:1959
359	um	_	PRON	PRON	_	356	conj	_	TokenRange=1960:1962
360-361	dos	_	_	_	_	_	_	_	TokenRange=1963:1966
360	de	de	ADP	ADP	_	362	case	_	_
361	os	o	DET	DET	Definite=Def|Gender=Masc|Number=Plur|PronType=Art	362	det	_	_
362	temas	tema	NOUN	NOUN	_	359	nmod	_	TokenRange=1967:1972
363	que	_	PRON	PRON	_	365	nsubj	_	TokenRange=1973:1976
364	mais	mais	ADV	ADV	_	365	advmod	_	TokenRange=1977:1981
365	aflige	afligar	VERB	VERB	_	362	acl:relcl	_	TokenRange=1982:1988
366	o	o	DET	DET	_	367	det	_	TokenRange=1989:1990
367	expresidente	expresidente	NOUN	NOUN	_	365	obj	_	TokenRange=1991:2003
368	segundo	_	ADP	ADP	_	370	case	_	TokenRange=2004:2011
369	a	o	DET	DET	_	370	det	_	TokenRange=2012:2013
370	delacao	delacao	NOUN	NOUN	_	365	nmod	_	TokenRange=2014:2021
371	delcidio	_	NOUN	NOUN	_	370	flat	_	TokenRange=2022:2030
372	relata	relatar	VERB	VERB	_	26	ccomp	_	TokenRange=2031:2037
373	que	que	CCONJ	CONJ	_	375	mark	_	TokenRange=2038:2041
374	lula	_	NOUN	NOUN	_	375	nsubj	_	TokenRange=2042:2046
375	pediu	pedir	VERB	VERB	_	372	ccomp	_	TokenRange=2047:2052
376-377	ao	_	_	_	_	_	_	_	TokenRange=2053:2055
376	a	a	ADP	ADP	_	378	case	_	_
377	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	378	det	_	_
378	senador	senador	NOUN	NOUN	_	375	iobj	_	TokenRange=2056:2063
379	que	que	CCONJ	CONJ	_	383	mark	_	TokenRange=2064:2067
380	a	o	DET	DET	_	381	det	_	TokenRange=2068:2069
381	comissao	comissao	NOUN	NOUN	_	383	nsubj	_	TokenRange=2070:2078
382	nao	nao	ADV	ADV	Polarity=Neg	383	advmod	_	TokenRange=2079:2082
383	convocasse	convocar	VERB	VERB	_	375	ccomp	_	TokenRange=2083:2093
384	mauro	mauro	NOUN	NOUN	_	383	obj	_	TokenRange=2094:2099
385	marcondes	marconde	NOUN	NOUN	_	384	flat	_	TokenRange=2100:2109
386	e	e	CCONJ	CONJ	_	387	cc	_	TokenRange=2110:2111
387	cristiana	_	NOUN	NOUN	_	384	conj	_	TokenRange=2112:2121
388	martoni	martoni	ADJ	ADJ	_	387	flat	_	TokenRange=2122:2129
389	para	_	ADP	ADP	_	390	mark	_	TokenRange=2130:2134
390	depor	depor	VERB	VERB	_	29	advcl	_	TokenRange=2135:2140
391	ambos	_	PRON	PRON	_	390	obj	_	TokenRange=2141:2146
392	sao	_	AUX	AUX	_	393	cop	_	TokenRange=2147:2150
393	lobistas	lobista	NOUN	NOUN	_	390	ccomp	_	TokenRange=2151:2159
394	e	e	CCONJ	CONJ	_	396	cc	_	TokenRange=2160:2161
395	foram	_	AUX	AUX	_	396	aux:pass	_	TokenRange=2162:2167
396	presos	prender	VERB	VERB	_	29	conj	_	TokenRange=2168:2174
397-398	no	_	_	_	_	_	_	_	TokenRange=2175:2177
397	em	em	ADP	ADP	_	399	case	_	_
398	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	399	det	_	_
399	ambito	ambito	NOUN	NOUN	_	396	nmod	_	TokenRange=2178:2184
400-401	da	_	_	_	_	_	_	_	TokenRange=2185:2187
400	de	de	ADP	ADP	_	402	case	_	_
401	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	402	det	_	_
402	operacao	operacao	NOUN	NOUN	_	399	nmod	_	TokenRange=2188:2196
403	zelotes	zelote	NOUN	NOUN	_	402	flat	_	TokenRange=2197:2204
404	marcondes	marconde	NOUN	NOUN	_	402	appos	_	TokenRange=2205:2214
405	e	e	CCONJ	CONJ	_	407	cc	_	TokenRange=2215:2216
406	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	407	det	_	TokenRange=2217:2218
407	proprietario	proprietario	NOUN	NOUN	_	402	conj	_	TokenRange=2219:2231
408-409	da	_	_	_	_	_	_	_	TokenRange=2232:2234
408	de	de	ADP	ADP	_	410	case	_	_
409	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	410	det	_	_
410	empresa	empresa	NOUN	NOUN	_	407	nmod	_	TokenRange=2235:2242
411	que	_	PRON	PRON	_	412	nsubj	_	TokenRange=2243:2246
412	pagou	pagar	VERB	VERB	_	44	acl:relcl	_	TokenRange=2247:2252
413	r	r	NOUN	NOUN	_	412	obj	_	TokenRange=2253:2254
414	1	_	NUM	NUM	NumType=Card	416	nummod	_	TokenRange=2255:2256
415	5	_	NUM	NUM	NumType=Card	416	nummod	_	TokenRange=2257:2258
416	milhao	_	NUM	NUM	NumType=Card	413	nummod	_	TokenRange=2259:2265
417	por	por	ADP	ADP	_	419	case	_	TokenRange=2266:2269
418	uma	um	DET	DET	_	419	det	_	TokenRange=2270:2273
419	consultoria	consultoria	NOUN	NOUN	_	55	nmod	_	TokenRange=2274:2285
420	feita	_	VERB	VERB	_	419	acl	_	TokenRange=2286:2291
421-422	pelo	_	_	_	_	_	_	_	TokenRange=2292:2296
421	por	por	ADP	ADP	_	423	case	_	_
422	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	423	det	_	_
423	filho	filho	NOUN	NOUN	_	420	nmod	_	TokenRange=2297:2302
424	de	de	ADP	ADP	_	425	case	_	TokenRange=2303:2305
425	lula	lula	NOUN	NOUN	_	423	nmod	_	TokenRange=2306:2310
426	um	um	DET	DET	_	427	det	_	TokenRange=2311:2313
427	esquema	esquema	NOUN	NOUN	_	275	nsubj	_	TokenRange=2314:2321
428	operado	operar	VERB	VERB	_	427	acl	_	TokenRange=2322:2329
429-430	pelo	_	_	_	_	_	_	_	TokenRange=2330:2334
429	por	por	ADP	ADP	_	431	case	_	_
430	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	431	det	_	_
431	empresario	empresario	NOUN	NOUN	_	428	nmod	_	TokenRange=2335:2345
432	adir	adir	NOUN	NOUN	_	431	appos	_	TokenRange=2346:2350
433	assad	_	PROPN	PNOUN	_	432	flat	_	TokenRange=2351:2356
434	preso	_	VERB	VERB	_	432	acl	_	TokenRange=2357:2362
435-436	na	_	_	_	_	_	_	_	TokenRange=2363:2365
435	em	em	ADP	ADP	_	437	case	_	_
436	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	437	det	_	_
437	lava	lava	NOUN	NOUN	_	300	nmod	_	TokenRange=2366:2370
438	jato	jato	NOUN	NOUN	_	437	flat	_	TokenRange=2371:2375
439	fez	fazer	VERB	VERB	_	180	parataxis	_	TokenRange=2376:2379
440	com	_	ADP	ADP	_	443	mark	_	TokenRange=2380:2383
441	que	que	CCONJ	CONJ	_	443	mark	_	TokenRange=2384:2387
442	empresas	empresa	NOUN	NOUN	_	443	nsubj	_	TokenRange=2388:2396
443	firmassem	firmar	VERB	VERB	_	439	nmod	_	TokenRange=2397:2406
444	contratos	contrato	NOUN	NOUN	_	443	obj	_	TokenRange=2407:2416
445	com	com	ADP	ADP	_	446	case	_	TokenRange=2417:2420
446	assad	assad	NOUN	NOUN	_	350	nmod	_	TokenRange=2421:2426
447	que	_	PRON	PRON	_	449	nsubj	_	TokenRange=2427:2430
448	depois	depois	ADV	ADV	_	449	advmod	_	TokenRange=2431:2437
449	repassaria	repassar	VERB	VERB	_	446	acl:relcl	_	TokenRange=2438:2448
450	verbas	verba	NOUN	NOUN	_	449	obj	_	TokenRange=2449:2455
451	a	_	DET	ADP	_	452	case	_	TokenRange=2456:2457
452	campanha	campanha	NOUN	NOUN	_	83	nmod	_	TokenRange=2458:2466
453	de	de	ADP	ADP	_	454	case	_	TokenRange=2467:2469
454	dilma	dilma	NOUN	NOUN	_	452	nmod	_	TokenRange=2470:2475
455	o	o	DET	DET	_	456	det	_	TokenRange=2476:2477
456	processo	processo	NOUN	NOUN	_	348	nsubj	_	TokenRange=2478:2486
457	seria	_	AUX	AUX	_	458	aux:pass	_	TokenRange=2487:2492
458	orientado	orientar	VERB	VERB	_	328	parataxis	_	TokenRange=2493:2502
459-460	pelo	_	_	_	_	_	_	_	TokenRange=2503:2507
459	por	por	ADP	ADP	_	461	case	_	_
460	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	461	det	_	_
461	tesoureiro	tesoureiro	NOUN	NOUN	_	458	nmod	_	TokenRange=2508:2518
462-463	da	_	_	_	_	_	_	_	TokenRange=2519:2521
462	de	de	ADP	ADP	_	464	case	_	_
463	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	464	det	_	_
464	campanha	campanha	NOUN	NOUN	_	461	nmod	_	TokenRange=2522:2530
465	jose	jose	NOUN	NOUN	_	461	appos	_	TokenRange=2531:2535
466	de	de	ADP	ADP	_	467	case	_	TokenRange=2536:2538
467	filippi	filippi	NOUN	NOUN	_	465	nmod	_	TokenRange=2539:2546
468	junior	junior	ADJ	ADJ	_	467	amod	_	TokenRange=2547:2553

