# generator = UDPipe 2, https://lindat.mff.cuni.cz/services/udpipe
# udpipe_model = portuguese-gsd-ud-2.10-220711
# udpipe_model_licence = CC BY-NC-SA
# newdoc
# newpar
# sent_id = 1
# text = acredite se quiser grupo ligado a lula e ao pt conseguiu sumir com dois navios sonda a relacao entre schahin e lula o representante da receita federal roberto leonel revelou na coletiva de imprensa que o grupo schahin conseguiu retirar sumir escafeder do brasil dois naviossonda operados pela petrobras e que estavam sob bloqueio judicial procuradoria da fazenda e receita federal determinaram o bloqueio de bens do grupo schahin inclusive os dois navios sonda avaliados em us 200 milhoes cada leonel disse que um grupo de advogados representando as offshores da schahin ingressaram com acao na justica de sao paulo pedindo a reintegracao de posse dos navios sertao e cerrado e impressionante mas mesmo sem autorizacao legal eles conseguiram retirar os navios do pais alem disso eles desligaram os transponders das sondas para impedir a localizacao via estadao na ultima segunda 15 o ministerio publico federal denunciou 11 pessoas por envolvimento no esquema de corrupcao da petrobras entre os acusados estao o pecuarista e amigo do expresidente lula jose carlos bumlai e joao vaccari neto extesoureiro do pt o grupo e suspeito de participar de um esquema de propinas na contratacao da schahin engenharia em 2009 como operadora do naviosonda vitoria 10000 como as investigacoes indicam um desvio de r 18 milhoes pelo grupo para abastecer os cofres do partido dos trabalhadores bumlai esta preso em curitiba desde 24 de novembro o procurador da republica deltan dallagnol coordenador da forca tarefa da lavajato afirmou que bumlai nao e o centro da investigacao bumlai nada mais e do que operador de um partido politico ele e operador do partido dos trabalhadores disse entre os outros acusados estao o filho do pecuarista mauricio de barros bumlai e sua nora cristiane barbosa dodero bumlai nestor cervero jorge zelada ambos exdiretores da aera internacional da petrobras o exgerente da estatal eduardo musa o lobista fernando baiano e os executivos do banco schahin salim schahin milton schahin e fernando schahin o pt por sua vez afirma desde o inicio das investigacoes que as doacoes recebidas pelo partido aconteceram estritamente dentro da legalidade e foram posteriormente declaradas a justica eleitoral
1	acredite	acreditar	VERB	VERB	_	0	root	_	TokenRange=0:8
295	de	de	ADP	ADP	_	297	case	_	_
296	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	297	det	_	_
297	partido	partido	NOUN	NOUN	_	294	nmod	_	TokenRange=1638:1645
298-299	dos	_	_	_	_	_	_	_	TokenRange=1646:1649
298	de	de	ADP	ADP	_	300	case	_	_
299	os	o	DET	DET	Definite=Def|Gender=Masc|Number=Plur|PronType=Art	300	det	_	_
300	trabalhadores	trabalhador	NOUN	NOUN	_	297	nmod	_	TokenRange=1650:1663
301	disse	dizer	VERB	VERB	_	366	conj	_	TokenRange=1664:1669
302	entre	_	ADP	ADP	_	305	case	_	TokenRange=1670:1675
303	os	o	DET	DET	_	305	det	_	TokenRange=1676:1678
304	outros	_	DET	DET	_	305	det	_	TokenRange=1679:1685
305	acusados	acusado	NOUN	NOUN	_	301	nmod	_	TokenRange=1686:1694
306	estao	_	VERB	VERB	_	270	ccomp	_	TokenRange=1695:1700
307	o	o	DET	DET	_	308	det	_	TokenRange=1701:1702
308	filho	filho	NOUN	NOUN	_	366	nsubj	_	TokenRange=1703:1708
309-310	do	_	_	_	_	_	_	_	TokenRange=1709:1711
309	de	de	ADP	ADP	_	311	case	_	_
310	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	311	det	_	_
311	pecuarista	pecuarista	NOUN	NOUN	_	308	nmod	_	TokenRange=1712:1722
312	mauricio	_	NOUN	NOUN	_	311	appos	_	TokenRange=1723:1731
313	de	de	ADP	ADP	_	314	case	_	TokenRange=1732:1734
314	barros	barro	NOUN	NOUN	_	312	nmod	_	TokenRange=1735:1741
315	bumlai	bumlai	ADJ	ADJ	_	314	amod	_	TokenRange=1742:1748
316	e	e	CCONJ	CONJ	_	318	cc	_	TokenRange=1749:1750
317	sua	_	DET	DET	_	318	det:poss	_	TokenRange=1751:1754
318	nora	nora	NOUN	NOUN	_	308	conj	_	TokenRange=1755:1759
319	cristiane	cristiane	NOUN	NOUN	_	318	appos	_	TokenRange=1760:1769
320	barbosa	barboso	ADJ	ADJ	_	359	amod	_	TokenRange=1770:1777
321	dodero	dodero	NOUN	NOUN	_	318	appos	_	TokenRange=1778:1784
322	bumlai	_	NOUN	NOUN	_	323	flat	_	TokenRange=1785:1791
323	nestor	nestor	NOUN	NOUN	_	337	appos	_	TokenRange=1792:1798
324	cervero	cervero	ADJ	ADJ	_	323	amod	_	TokenRange=1799:1806
325	jorge	jorge	NOUN	NOUN	_	308	appos	_	TokenRange=1807:1812
326	zelada	_	ADJ	ADJ	_	323	amod	_	TokenRange=1813:1819
327	ambos	_	DET	DET	_	308	det	_	TokenRange=1820:1825
328	exdiretores	exdiretor	NOUN	NOUN	_	308	appos	_	TokenRange=1826:1837
329-330	da	_	_	_	_	_	_	_	TokenRange=1838:1840
329	de	de	ADP	ADP	_	331	case	_	_
330	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	331	det	_	_
331	aera	aera	NOUN	NOUN	_	308	nmod	_	TokenRange=1841:1845
332	internacional	internacional	ADJ	ADJ	_	331	amod	_	TokenRange=1846:1859
333-334	da	_	_	_	_	_	_	_	TokenRange=1860:1862
333	de	de	ADP	ADP	_	335	case	_	_
334	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	335	det	_	_
335	petrobras	petrobra	NOUN	NOUN	_	331	nmod	_	TokenRange=1863:1872
336	o	o	DET	DET	_	337	det	_	TokenRange=1873:1874
337	exgerente	exgerente	NOUN	NOUN	_	366	nsubj	_	TokenRange=1875:1884
338-339	da	_	_	_	_	_	_	_	TokenRange=1885:1887
338	de	de	ADP	ADP	_	340	case	_	_
339	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	340	det	_	_
340	estatal	_	NOUN	NOUN	_	337	nmod	_	TokenRange=1888:1895
341	eduardo	eduardo	PROPN	NOUN	_	308	appos	_	TokenRange=1896:1903
342	musa	musa	NOUN	NOUN	_	341	flat	_	TokenRange=1904:1908
343	o	o	DET	DET	_	344	det	_	TokenRange=1909:1910
344	lobista	lobista	NOUN	NOUN	_	308	appos	_	TokenRange=1911:1918
345	fernando	fernando	NOUN	NOUN	_	308	appos	_	TokenRange=1919:1927
346	baiano	baiano	NOUN	NOUN	_	345	flat	_	TokenRange=1928:1934
347	e	e	CCONJ	CONJ	_	349	cc	_	TokenRange=1935:1936
348	os	o	DET	DET	_	349	det	_	TokenRange=1937:1939
349	executivos	executivo	NOUN	NOUN	_	308	conj	_	TokenRange=1940:1950
350-351	do	_	_	_	_	_	_	_	TokenRange=1951:1953
350	de	de	ADP	ADP	_	352	case	_	_
351	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	352	det	_	_
352	banco	banco	NOUN	NOUN	_	349	nmod	_	TokenRange=1954:1959
353	schahin	_	NOUN	NOUN	_	352	appos	_	TokenRange=1960:1967
354	salim	salim	NOUN	NOUN	_	308	appos	_	TokenRange=1968:1973
355	schahin	_	NOUN	NOUN	_	354	flat	_	TokenRange=1974:1981
356	milton	_	NOUN	NOUN	_	308	appos	_	TokenRange=1982:1988
357	schahin	_	NOUN	NOUN	_	354	flat	_	TokenRange=1989:1996
358	e	e	CCONJ	CONJ	_	359	cc	_	TokenRange=1997:1998
359	fernando	fernando	NOUN	NOUN	_	356	conj	_	TokenRange=1999:2007
360	schahin	_	PROPN	PNOUN	_	359	flat	_	TokenRange=2008:2015
361	o	o	DET	DET	_	362	det	_	TokenRange=2016:2017
362	pt	pt	NOUN	NOUN	_	366	nsubj	_	TokenRange=2018:2020
363	por	por	ADP	ADP	_	365	case	_	TokenRange=2021:2024
364	sua	_	DET	DET	_	365	det:poss	_	TokenRange=2025:2028
365	vez	vez	NOUN	NOUN	_	301	nmod	_	TokenRange=2029:2032
366	afirma	afirmar	VERB	VERB	_	270	ccomp	_	TokenRange=2033:2039
367	desde	_	ADP	ADP	_	369	case	_	TokenRange=2040:2045
368	o	o	DET	DET	_	369	det	_	TokenRange=2046:2047
369	inicio	_	NOUN	NOUN	_	366	nmod	_	TokenRange=2048:2054
370-371	das	_	_	_	_	_	_	_	TokenRange=2055:2058
370	de	de	ADP	ADP	_	372	case	_	_
371	as	o	DET	DET	Definite=Def|Gender=Fem|Number=Plur|PronType=Art	372	det	_	_
372	investigacoes	investigacoe	NOUN	NOUN	_	369	nmod	_	TokenRange=2059:2072
373	que	que	CCONJ	CONJ	_	380	mark	_	TokenRange=2073:2076
374	as	o	DET	DET	_	375	det	_	TokenRange=2077:2079
375	doacoes	doacoe	NOUN	NOUN	_	380	nsubj	_	TokenRange=2080:2087
376	recebidas	receber	VERB	VERB	_	375	acl	_	TokenRange=2088:2097
377-378	pelo	_	_	_	_	_	_	_	TokenRange=2098:2102
377	por	por	ADP	ADP	_	379	case	_	_
378	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	379	det	_	_
379	partido	partido	NOUN	NOUN	_	376	nmod	_	TokenRange=2103:2110
380	aconteceram	acontecer	VERB	VERB	_	270	ccomp	_	TokenRange=2111:2122
381	estritamente	estritamente	ADV	ADV	_	382	advmod	_	TokenRange=2123:2135
382	dentro	dentro	ADV	ADV	_	380	advmod	_	TokenRange=2136:2142
383-384	da	_	_	_	_	_	_	_	TokenRange=2143:2145
383	de	de	ADP	ADP	_	385	case	_	_
384	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	385	det	_	_
385	legalidade	legalidade	NOUN	NOUN	_	382	nmod	_	TokenRange=2146:2156
386	e	e	CCONJ	CONJ	_	389	cc	_	TokenRange=2157:2158
387	foram	_	AUX	AUX	_	389	aux:pass	_	TokenRange=2159:2164
388	posteriormente	posteriormente	ADV	ADV	_	389	advmod	_	TokenRange=2165:2179
389	declaradas	declarar	VERB	VERB	_	380	conj	_	TokenRange=2180:2190
390	a	_	ADP	ADP	_	391	case	_	TokenRange=2191:2192
391	justica	_	NOUN	NOUN	_	389	nmod	_	TokenRange=2193:2200
392	eleitoral	eleitoral	ADJ	ADJ	_	391	amod	_	TokenRange=2201:2210

